id,clave,descripcion,unidad,cantidad,tipo,caracteristicas,controlado,red frio,fecha,consejo,focales,atc,estatus
1489,010000565000,Mifamurtida. Suspensión Inyectable Cada frasco ámpula contiene: Mifamurtida 4 mg Envase con frasco ámpula con polvo,ENV,1,F.A.,,NO,SI,28/02/2020,Oncología,,,Incluido
1490,010000565100,Everolimus. Comprimido Cada Comprimido contiene: Everolimus 5 mg Envase con 30 Comprimidos,ENV,30,COMP,,NO,NO,28/02/2020,Oncología,,,Incluido
1491,010000565200,Everolimus. Comprimido Cada Comprimido contiene: Everolimus 10 mg Envase con 30 Comprimidos,ENV,30,COMP,,NO,NO,28/02/2020,Oncología,,,Incluido
1492,010000565300,Panitumumab. Solución Inyectable Cada frasco ámpula contiene: Panitumumab 100 mg Envase con frasco ámpula con 5 ml.,ENV,1,F.A.,,NO,SI,28/02/2020,Oncología,,,Incluido
1493,010000565400,Pazopanib. Tableta Cada Tableta contiene: Clorhidrato de Pazopanib equivalente a 200 mg de Pazopanib Envase con 30 Tabletas.,ENV,30,TAB,,NO,NO,28/02/2020,Oncología,,,Incluido
1494,010000565500,Pazopanib. Tableta Cada Tableta contiene: Clorhidrato de Pazopanib equivalente a 400 mg de Pazopanib Envase con 60 Tabletas.,ENV,60,TAB,,NO,NO,28/02/2020,Oncología,,,Eliminado
1495,010000565600,Everolimus. Comprimido Cada Comprimido contiene: Everolimus 2.5 mg Envase con 30 Comprimidos.,ENV,30,TAB,,NO,NO,28/02/2020,Oncología,,,Eliminado
1496,010000565700,Abiraterona. Tableta Cada Tableta contiene: Acetato de abiraterona 250 mg. Envase con 120 tabletas.,ENV,120,TAB,,NO,NO,28/02/2020,Oncología,,,Incluido
1497,010000565800,Cabazitaxel. Solución Inyectable. Cada frasco ámpula contiene: Cabazitaxel acetona solvato 60 mg Envase con un frasco ámpula con 1.5 ml y un frasco ámpula con 4.5 ml de diluyente.,ENV,1,JGO,,NO,NO,28/02/2020,Oncología,,,Incluido
1498,010000566000,Lacosamida. Tableta Cada Tableta contiene: Lacosamida 50 mg Envase con 14 Tabletas.,ENV,14,TAB,,0,0,28/02/2020,,,,
1499,010000566100,Lacosamida. Tableta Cada Tableta contiene: Lacosamida 100 mg Envase con 28 Tabletas.,ENV,28,TAB,,0,0,28/02/2020,,,,
1500,010000566200,Lacosamida. Tableta Cada Tableta contiene: Lacosamida 150 mg Envase con 28 Tabletas.,ENV,28,TAB,,0,0,28/02/2020,,,,
1501,010000566300,Lacosamida. Tableta Cada Tableta contiene: Lacosamida 200 mg Envase con 28 Tabletas.,ENV,28,TAB,,0,0,28/02/2020,,,,
1502,010000566400,Lacosamida. Solución Inyectable Cada frasco ámpula contiene: Lacosamida 200 mg Envase con frasco ámpula con 20 ml (10 mg/ml).,ENV,1,F.A.,,0,0,28/02/2020,,,,
1503,010000566500,Rasagilina. Tableta Cada Tableta contiene: Mesilato de rasagilina equivalente a 1 mg de rasagilina Envase con 30 Tabletas.,ENV,30,TAB,,0,0,28/02/2020,,,,
1504,010000566600,Toxina botulínica tipo a. Solución Inyectable Cada frasco ámpula con polvo contiene: Toxina onabotulínica A 100 UI* *Complejo purificado de neurotoxina (900 KD) 100 UI de toxina onabotulínica A contienen 4.8 ng de complejo purificado de neurotoxina. Envase con un frasco ámpula.,ENV,1,F.A.,,0,0,28/02/2020,,,,
1505,010000567000,Anidulafungina. Solución Inyectable Cada frasco ámpula con liofilizado contiene: Anidulafungina 122 mg con una potencia de 84% equivale a 102.5 mg de anidulafungina Envase con un frasco ámpula con liofilizado.,ENV,1,F.A.,,NO,0,28/02/2020,Enfermedades infecciosas,,,Incluido
1506,010000567100,Rifaximina. Tableta Cada Tableta contiene: Rifaximina 200 mg Envase con 28 Tabletas.,ENV,28,TAB,,NO,NO,28/02/2020,Enfermedades infecciosas,,,Incluido
1507,010000567500,Boceprevir. Cápsula Cada Cápsula contiene: Boceprevir 200 mg Envase con cuatro cajas con 84 Cápsulas cada una.,ENV,4,CJA,,NO,NO,28/02/2020,Hepatitis,,,Eliminado
1508,010000569000,Desmopresina. Tableta. Cada tableta contiene: Acetato de desmopresina equivalente a 60 µg de desmopresina. Envase con 30 tabletas.,ENV,30,TAB,,NO,NO,28/02/2020,Metabolismo,,,Incluido
1509,010000569100,Desmopresina. Tableta.  Cada tableta contiene: Acetato de desmopresina equivalente a 120 µg de desmopresina. Envase con 30 tabletas.,ENV,30,TAB,,NO,NO,28/02/2020,Metabolismo,,,Incluido
1510,010000569400,Somatropina. Solución Inyectable Cada cartucho con dos compartimientos uno con liofilizado contiene: Somatropina 13.80 mg equivalente a 36 UI y otro con el diluyente de 1 ml Envase con un cartucho con dos compartimientos uno con liofilizado y otro con el diluyente.,,,,,,,28/02/2020,,,,
1511,010000569401,Somatropina. Solución Inyectable Cada cartucho prellenado con solución contiene: Somatropina 12.00 mg equivalente a 36 UI Envase con un cartucho prellenado con 1.5 ml para administrarse en dispositivo autoinyector.,ENV,1,JGO,,NO,SI,28/02/2020,Metabolismo,,,Incluido
1512,010000569500,Ustekinumab. Solución Inyectable Cada frasco ámpula contiene: Ustekinumab 45 mg Envase con un frasco ámpula con 0.5 ml,ENV,1,F.A.,Patentes,NO,NO,28/02/2020,Patentes,,,Incluido
1513,010000569501,Ustekinumab. Solucion inyectable. Cada frasco ámpula contiene: Ustekinumab 45 mg Envase con una jeringa prellenada con 0.5 ml,ENV,1,PZA,Patentes,NO,NO,28/02/2020,Patentes,,,Incluido
1514,010000569600,Inmunoglobulina humana. Solución Inyectable Cada frasco ámpula contiene: Inmunoglobulina humana normal endovenosa 2.5 g Envase con un frasco ámpula con 25 ml.,ENV,1,F.A.,,0,0,28/02/2020,,,,
1515,010000569700,Inmunoglobulina humana. Solución Inyectable Cada frasco ámpula contiene: Inmunoglobulina humana normal endovenosa 5.0 g Envase con un frasco ámpula con 50 ml.,ENV,1,F.A.,,0,0,28/02/2020,,,,
1516,010000569800,Inmunoglobulina humana. Solución Inyectable Cada frasco ámpula contiene: Inmunoglobulina humana normal endovenosa 10.0 g Envase con un frasco ámpula con 100 ml.,ENV,1,F.A.,Patentes,NO,SI,28/02/2020,Patentes,,,Incluido
1517,010000569900,Etoricoxib. Comprimido Cada Comprimido contiene: Etoricoxib 90 mg Envase con 28 Comprimidos.,ENV,28,COMP,,0,0,28/02/2020,,,,
1518,010000570000,Vildagliptina metformina. Comprimido Cada Comprimido contiene: Vildagliptina 50 mg Clorhidrato de metformina 500 mg Envase con 30 Comprimidos.,ENV,30,COMP,,NO,NO,28/02/2020,Metabolismo,,,Eliminado
1519,010000570100,Vildagliptina metformina. Comprimido Cada Comprimido contiene: Vildagliptina 50 mg Clorhidrato de Metformina 850 mg Envase con 30 Comprimidos.,ENV,30,COMP,,NO,NO,28/02/2020,Metabolismo,,,Incluido
1520,010000570200,Vildagliptina metformina. Comprimido Cada Comprimido contiene: Vildagliptina 50 mg Clorhidrato de metformina 1000 mg Envase con 30 Comprimidos.,ENV,30,COMP,,NO,NO,28/02/2020,Metabolismo,,,Eliminado
1521,010000570300,Sitagliptina metformina. Comprimido Cada Comprimido contiene: Fosfato de sitagliptina monohidratada equivalente a 50 mg de sitagliptina Clorhidrato de metformina 850 mg Envase con 28 Comprimidos.,ENV,28,COMP,,NO,NO,28/02/2020,Metabolismo,,,Eliminado
1522,010000570301,Sitagliptina metformina. Comprimido Cada Comprimido contiene: Fosfato de sitagliptina monohidratada equivalente a 50 mg de sitagliptina Clorhidrato de metformina 850 mg Envase con 56 Comprimidos.,ENV,56,COMP,,NO,NO,28/02/2020,Metabolismo,,,Incluido
1523,010000570400,Sitagliptina metformina. Comprimido Cada Comprimido contiene: Fosfato de sitagliptina monohidratada equivalente a 50 mg de sitagliptina Clorhidrato de metformina 1000 mg Envase con 56 Comprimidos.,ENV,56,COMP,,NO,NO,28/02/2020,Metabolismo,,,Eliminado
1524,010000570500,Sitagliptina metformina. Comprimido Cada Comprimido contiene: Fosfato de sitagliptina monohidratada equivalente a 50 mg de sitagliptina Clorhidrato de metformina 500 mg Envase con 28 Comprimidos.,ENV,28,COMP,,NO,NO,28/02/2020,Metabolismo,,,Eliminado
1525,010000570501,Sitagliptina metformina. Comprimido Cada Comprimido contiene: Fosfato de sitagliptina monohidratada equivalente a 50 mg de sitagliptina Clorhidrato de metformina 500 mg Envase con 56 Comprimidos.,ENV,56,COMP,,NO,NO,28/02/2020,Metabolismo,,,Eliminado
1526,010000572000,Paracetamol solución inyectable cada frasco contiene: paracetamol 500 mg. Envase con un frasco con 50 ml.,ENV,50,ML,,0,0,28/02/2020,,,,
1527,010000572001,Paracetamol solución inyectable cada frasco contiene: paracetamol 500 mg. Envase con cuatro frascos con 50 ml.,ENV,4,FCO,,0,0,28/02/2020,,,,
1528,010000572002,Paracetamol SOLUCIÓN INYECTABLE  Cada frasco contiene:  Paracetamol  500 mg. Envase con diez frascos con 50 ml.,ENV,10,FCO,,0,0,28/02/2020,,,,
1529,010000572100,Paracetamol solución inyectable cada frasco contiene: paracetamol 1 g. Envase con un frasco con 100 ml.,ENV,100,ML,,0,0,28/02/2020,,,,
1530,010000572101,Paracetamol solución inyectable cada frasco contiene: paracetamol 1 g. Envase con cuatro frascos con 100 ml.,ENV,4,FCO,,0,0,28/02/2020,,,,
1531,010000572102,Paracetamol SOLUCIÓN INYECTABLE  Cada frasco contiene:  Paracetamol  1 g. Envase con diez frascos con 100 ml.,ENV,10,FCO,,0,0,28/02/2020,,,,
1532,010000573000,Ticagrelor. Tableta Cada Tableta contiene: Ticagrelor 90 mg Envase con 30 Tabletas,,,,,,,28/02/2020,,,,
1533,010000573001,Ticagrelor. Tableta Cada Tableta contiene: Ticagrelor 90 mg Envase con 60 Tabletas,ENV,60,TAB,,NO,NO,28/02/2020,Hematologia,,,Incluido
1534,010000573100,Apixabán. Tableta Cada Tableta contiene: Apixabán 2.5 mg Envase con 20 Tabletas.,ENV,20,TAB,,NO,NO,28/02/2020,Hematologia,,,Incluido
1535,010000573101,Apixabán. Tableta Cada Tableta contiene: Apixabán 2.5 mg Envase con 60 Tabletas.,ENV,60,TAB,,NO,NO,28/02/2020,Hematologia,,,Incluido
1536,010000573200,Apixabán. Tableta Cada Tableta contiene: Apixabán 5 mg Envase con 20 Tabletas.,ENV,20,TAB,,NO,NO,28/02/2020,Hematologia,,,Incluido
1537,010000573201,Apixabán. Tableta Cada Tableta contiene: Apixabán 5 mg Envase con 60 Tabletas.,ENV,60,TAB,,NO,NO,28/02/2020,Hematologia,,,Incluido
1538,010000573501,Rivaroxabán. Comprimido Cada Comprimido contiene: Rivaroxabán 15 mg Envase con 28 Comprimidos,ENV,28,COMP,,NO,NO,28/02/2020,Hematologia,,,Incluido
1539,010000573601,Rivaroxabán. Comprimido Cada Comprimido contiene: Rivaroxabán 20 mg Envase con 28 Comprimidos,ENV,28,COMP,,NO,NO,28/02/2020,Hematologia,,,Incluido
1540,010000573700,Rivaroxabán. Comprimido Cada Comprimido contiene: Rivaroxabán 2.5 mg Envase con 56 Comprimidos,ENV,56,COMP,,NO,NO,28/02/2020,Hematologia,,,Incluido
1541,010000574000,Linagliptina/metformina. Tableta Cada Tableta contiene: Linagliptina 2.5 mg Clorhidrato de Metformina 500 mg Envase con 60 Tabletas,ENV,60,TAB,,NO,NO,28/02/2020,Metabolismo,,,Eliminado
1542,010000574100,Linagliptina/metformina. Tableta Cada Tableta contiene: Linagliptina 2.5 mg Clorhidrato de Metformina 850 mg Envase con 60 Tabletas,ENV,60,TAB,,NO,NO,28/02/2020,Metabolismo,,,Incluido
1543,010000574200,Linagliptina/metformina. Tableta Cada Tableta contiene: Linagliptina 2.5 mg Clorhidrato de Metformina 1000 mg Envase con 60 Tabletas,ENV,60,TAB,,NO,NO,28/02/2020,Metabolismo,,,Eliminado
1544,010000574300,Liraglutide. Solución Inyectable Cada mililitro contiene: Liraglutide (ADN recombinante) 6 mg Envase con 2 plumas con cartucho de 3 ml,ENV,2,ENV,,NO,NO,28/02/2020,Metabolismo,,,Incluido
1545,010000574400,Lixisenatida. Solución Inyectable Cada mililitro contiene: Lixisenatida 0.05 mg Envase con una pluma con un cartucho con 3 ml con 14 dosis cada una de 10 mcg/0.2 ml.,,,,,,,28/02/2020,,,,
1546,010000574500,Lixisenatida. Solución Inyectable Cada mililitro contiene: Lixisenatida 0.10 mg Envase con una pluma con un cartucho con 3 ml con 14 dosis cada una de 20 mcg/0.2 ml.,,,,,,,28/02/2020,,,,
1547,010000575000,Somatropina. Solución Inyectable Cada mililitro contiene: Somatropina 3.30 mg Envase con una pluma prellenada con 1.5 ml (5 mg/1.5 ml),ENV,1,PZA,,NO,SI,28/02/2020,Metabolismo,,,Incluido
1548,010000575100,Somatropina. Solución Inyectable Cada mililitro contiene: Somatropina 6.70 mg Envase con una pluma prellenada con 1.5 ml (10 mg/1.5 ml),ENV,1,ENV,,NO,SI,28/02/2020,Metabolismo,,,Incluido
1549,010000575200,Somatropina. Solución Inyectable Cada mililitro contiene: Somatropina 10.0 mg Envase con una pluma prellenada con 1.5 ml (15 mg/1.5 ml),ENV,1,ENV,,NO,SI,28/02/2020,Metabolismo,,,Incluido
1550,010000575300,Somatropina. Solución Inyectable Cada mililitro contiene: Somatropina recombinante 3.333 mg Envase con cartucho con 1.5 ml [(5 mg/1.5 ml) equivalente a 15 UI] para dispositivo inyector multidosis.,ENV,1,PZA,,NO,SI,28/02/2020,Metabolismo,,,Incluido
1551,010000575400,Somatropina. Solución Inyectable Cada mililitro contiene: Somatropina recombinante 6.666 mg Envase con cartucho con 1.5 ml [(10 mg/1.5 ml) equivalente a 30 UI] para dispositivo inyector multidosis.,ENV,1,CHO,,NO,SI,28/02/2020,Metabolismo,,,Incluido
1552,010000576000,Moroctocog alfa. Solución Inyectable Cada frasco ámpula contiene: Moroctocog alfa 250 UI Envase con un frasco ámpula y una jeringa prellenada con 4 ml de diluyente,ENV,1,JGO,,NO,NO,28/02/2020,Hemofilia,,,Eliminado
1553,010000576100,Moroctocog alfa. Solución Inyectable Cada frasco ámpula contiene: Moroctocog alfa 500 UI Envase con un frasco ámpula y una jeringa prellenada con 4 ml de diluyente,ENV,1,JGO,,NO,NO,28/02/2020,Hemofilia,,,Eliminado
1554,010000577000,Crizotinib. Cápsula Cada Cápsula contiene: Crizotinib 200 mg Envase con 60 Cápsulas,ENV,60,CAP,,NO,NO,28/02/2020,Oncología,,,Incluido
1555,010000577100,Crizotinib. Cápsula Cada Cápsula contiene: Crizotinib 250 mg Envase con 60 Cápsulas,ENV,60,CAP,,NO,NO,28/02/2020,Oncología,,,Incluido
1556,010000579000,Abatacept. Solución Inyectable Cada frasco ámpula con liofilizado contiene: Abatacept 250 mg Envase con un frasco ámpula con liofilizado y una jeringa,ENV,1,JGO,Patentes,NO,SI,28/02/2020,Patentes,,,Incluido
1557,010000579500,Certolizumab pegol. Solución Inyectable Cada jeringa prellenada contiene: Certolizumab pegol 200 mg Envase con 2 Jeringas. prellenadas con 1 ml,ENV,2,JGA,Patentes,NO,SI,28/02/2020,Patentes,,,Incluido
1558,010000580000,Amlodipino/valsartán/hidroclorotiazida. Comprimido Cada Comprimido contiene: Besilato de Amlodipino equivalente a 5 mg de Amlodipino Valsartán 160 mg Hidroclorotiazida 12.5 mg Envase con 28 Comprimidos,ENV,28,COMP,,NO,NO,28/02/2020,Cardiovasculares,,,Eliminado
1559,010000580100,Irbesartán amlodipino. Tableta Cada Tableta contiene: Irbesartán 150 mg Besilato de amlodipino equivalente a 5 mg de amlodipino Envase con 28 Tabletas.,ENV,28,TAB,,NO,NO,28/02/2020,Cardiovasculares,,,Incluido
1560,010000580200,Irbesartán amlodipino. Tableta Cada Tableta contiene: Irbesartán 300 mg Besilato de amlodipino equivalente a 5 mg de amlodipino Envase con 28 Tabletas.,ENV,28,TAB,,NO,NO,28/02/2020,Cardiovasculares,,,Incluido
1561,010000581500,Fingolimod. Cápsula Cada Cápsula contiene: Clorhidrato de fingolimod 0.56 mg equivalente a 0.50 mg de fingolimod Envase con 28 Cápsulas,ENV,28,CAP,Patentes,NO,NO,28/02/2020,Patentes,,,Incluido
1562,010000582000,Abatacept. Solución Inyectable Cada jeringa pre-llenada contiene: Abatacept 125 mg Envase con 4 Jeringas pre-llenadas con 1 ml cada una (125 mg/ml).,ENV,4,JGA,Patentes,NO,SI,28/02/2020,Patentes,,,Incluido
1563,010000582500,Belimumab. Solución Inyectable Cada frasco ámpula con liofilizado contiene: Belimumab 120 mg Envase con un frasco ámpula con liofilizado.,ENV,1,PZA,,0,0,28/02/2020,,,,
1564,010000582600,Belimumab. Solución Inyectable Cada frasco ámpula con liofilizado contiene: Belimumab 400 mg Envase con un frasco ámpula con liofilizado.,ENV,1,F.A.,,0,0,28/02/2020,,,,
1565,010000583000,Nitisinona. Cápsula Cada Cápsula contiene: Nitisinona 2 mg Envase con 60 Cápsulas.,,,,,,,28/02/2020,,,,
1566,010000583100,Nitisinona. Cápsula Cada Cápsula contiene: Nitisinona 5 mg Envase con 60 Cápsulas.,,,,,,,28/02/2020,,,,
1567,010000583200,Nitisinona. Cápsula Cada Cápsula contiene: Nitisinona 10 mg Envase con 60 Cápsulas.,ENV,60,CAP,,NO,NO,28/02/2020,Metabolismo,,,Incluido
1568,010000583500,Cinacalcet. Tableta Cada Tableta contiene: Cinacalcet 30 mg Envase con 30 Tabletas.,ENV,30,TAB,,NO,NO,28/02/2020,Metabolismo,,,Incluido
1569,010000584000,Indacaterol. Cápsula. Cada cápsula contiene: Maleato de Indacaterol equivalente a 150µg de indacaterol Envase con 30 Cápsulas y dispositivo para Inhalación.,ENV,30,CAP,,0,0,28/02/2020,,,,
1570,010000584100,Indacaterol. Cápsula Cada Cápsula contiene: Maleato de Indacaterol equivalente a 300µg de indacaterol Envase con 30 Cápsulas y dispositivo para Inhalación.,ENV,30,CAP,,0,0,28/02/2020,,,,
1571,010000584500,Sildenafil. Tableta Cada Tableta contiene: Citrato de sildenafil equivalente a 20 mg de sildenafil Envase con 90 Tabletas,ENV,90,TAB,Patentes,NO,NO,28/02/2020,Patentes,,,Incluido
1572,010000584800,Iloprost. Solución para nebulizar. Cada mililitro contiene: Iloprost trometanol 0.0134 mg equivalente a 0.010 mg de Iloprost Envase con 30 ampolletas con 2 ml cada una.,ENV,30,AMP,Patentes,NO,NO,28/02/2020,Patentes,,,Incluido
1573,010000585000,Octocog alfa (factor viii de la coagulación sanguínea humana recombinante adnr). Solución Inyectable Cada frasco ámpula con liofilizado contiene: octocog alfa 250 UI Envase con un frasco ámpula con liofilizado un frasco ámpula con 5 ml de diluyente y un equipo para la reconstitución,ENV,1,JGO,,NO,NO,28/02/2020,Hemofilia,,,Incluido
1574,010000585100,Octocog alfa (factor viii de la coagulación sanguínea humana recombinante adnr). Solución Inyectable Cada frasco ámpula con liofilizado contiene: octocog alfa 500 UI Envase con un frasco ámpula con liofilizado un frasco ámpula con 5 ml de diluyente y un equipo para la reconstitución.,ENV,1,JGO,,NO,SI,28/02/2020,Hemofilia,,,Incluido
1575,010000586000,Darunavir. Tableta Cada Tableta contiene: Etanolato de darunavir equivalente a 400 mg de darunavir Envase con 60 Tabletas.,ENV,60,TAB,,NO,NO,28/02/2020,,,,
1576,010000586001,Darunavir. Tableta Cada Tableta contiene: Darunavir 400 mg Envase con 60 Tabletas.,,,,,,,28/02/2020,,,,
1577,010000586100,Darunavir. Tableta Cada Tableta contiene: Etanolato de darunavir equivalente a 75 mg de darunavir Envase con 480 Tabletas.,ENV,480,TAB,,NO,NO,28/02/2020,Antiretrovirales,,,Incluido
1578,010000586200,Darunavir. Tableta. Cada tableta contiene: Etanolato de darunavir equivalente a 150 mg de darunavir Envase con 240 Tabletas,ENV,240,TAB,,NO,NO,28/02/2020,Antiretrovirales,,,Incluido
1579,010000586500,Colistimetato. Solución Inyectable Cada frasco ámpula con liofilizado contiene: Colistimetato sódico equivalente a 150 mg de colistimetato Envase con un frasco ámpula con liofilizado.,ENV,1,F.A.,,NO,NO,28/02/2020,Enfermedades infecciosas,,,Incluido
1580,010000588000,Fulvestrant. Solución Inyectable. Cada jeringa prellenada contiene: Fulvestrant 250 mg Envase con 2 Jeringas. prellenadas con 5 ml cada una.,ENV,2,JGA,,NO,SI,28/02/2020,Oncología,,,Incluido
1581,010000588700,Azacitidina suspensión inyectable cada frasco ámpula con liofilizado contiene: azacitidina 100 mg. Envase con un frasco ámpula con liofilizado.,ENV,1,F.A.,,NO,NO,28/02/2020,Oncología,,,Incluido
1582,010000589000,Terbinafina. Solución TÓPICA Cada gramo contiene: Clorhidrato de terbinafina equivalente a 10.0 mg de terbinafina Envase con 4 g.,ENV,1,ENV,,NO,NO,28/02/2020,Enfermedades infecciosas,,,Incluido
1583,010000589500,Tobramicina. Cápsula Con Polvo Para Inhalación Cada Cápsula contiene: Tobramicina 28 mg Envase con 4 cajas (cada una con 56 Cápsulas y 1 inhalador) y un inhalador de repuesto.,ENV,4,CJA,,NO,NO,28/02/2020,Enfermedades infecciosas,,,Incluido
1584,010000590000,Almotriptan. Comprimidos. Cada comprimido contiene: almotriptán D L malato ácido equivalente a 12.5 mg de almotriptán. Envase con 2 comprimidos.,ENV,2,COMP,Patentes,NO,NO,28/02/2020,Patentes,,,Incluido
1585,010000592000,Ribavirina. Cápsula o Tableta Cada Cápsula o tableta contiene: Ribavarina 200 mg Envase con 90 Cápsulas.,ENV,90,CAP,,NO,NO,28/02/2020,,,,
